,Title,Worldwide,Budget,MPAA,Domestic Distributor,Domestic Opening,Genres,Year
252,tt0120338,2201647264.0,200000000.0,PG-13,Paramount Pictures,28638131.0,"Drama,Romance",2
253,tt1605630,234989584.0,50000000.0,R,Universal Pictures,21514080.0,Comedy,2
254,tt1623288,107139399.0,60000000.0,PG,Focus Features,14087050.0,"Adventure,Animation,Comedy,Family,Fantasy,Mystery",2
255,tt1596350,156491279.0,65000000.0,PG-13,Twentieth Century Fox,17405930.0,"Action,Comedy,Romance",2
256,tt1636826,102731865.0,,R,Warner Bros.,21051363.0,Comedy,2
257,tt1596365,128955898.0,,PG-13,CBS Films,20874072.0,"Drama,Fantasy,Horror,Thriller",2
258,tt2109184,142802657.0,5000000.0,R,Paramount Pictures,29003866.0,"Horror,Mystery",2
259,tt1560985,101758490.0,1000000.0,R,Paramount Pictures,33732515.0,Horror,2
260,tt1568346,232617430.0,90000000.0,R,Sony Pictures Entertainment (SPE),12768604.0,"Crime,Drama,Mystery,Thriller",2
261,tt1462769,56012642.0,,PG,Walt Disney Studios Motion Pictures,10822903.0,"Comedy,Drama,Family,Fantasy",2
262,tt1071875,132563930.0,57000000.0,PG-13,Sony Pictures Entertainment (SPE),22115334.0,"Action,Fantasy,Thriller",2
263,tt1601913,79781695.0,25000000.0,R,Open Road Films (II),19665101.0,"Action,Adventure,Drama,Thriller",2
264,tt0485985,50365498.0,58000000.0,PG-13,Twentieth Century Fox,18782154.0,"Action,Drama,History,War",2
265,tt0431021,85446075.0,14000000.0,PG-13,Lionsgate,17732480.0,"Horror,Mystery,Thriller",2
266,tt2023453,77229695.0,22000000.0,PG,Twentieth Century Fox,14623599.0,"Comedy,Family",2
267,tt1922777,82515113.0,3000000.0,R,Lionsgate,18007634.0,"Horror,Mystery,Thriller",2
268,tt0101414,424967620.0,25000000.0,,Walt Disney Studios Motion Pictures,162146.0,"Animation,Family,Fantasy,Musical,Romance",2
269,tt0790724,218340595.0,60000000.0,PG-13,Paramount Pictures,15210156.0,"Action,Thriller",2
270,tt1615065,82966152.0,45000000.0,R,Universal Pictures,16016910.0,"Action,Crime,Drama,Thriller",2
271,tt1412386,136836272.0,10000000.0,PG-13,Fox Searchlight Pictures,737051.0,"Comedy,Drama,Romance",2
272,tt1748122,68264022.0,16000000.0,PG-13,Focus Features,522996.0,"Comedy,Drama,Romance",2
273,tt1615918,342695435.0,75000000.0,G,Twentieth Century Fox,23244744.0,"Adventure,Animation,Comedy,Family,Fantasy,Music,Musical",2
274,tt0383010,54819301.0,30000000.0,PG,Twentieth Century Fox,17010125.0,"Comedy,Family",2
275,tt1033575,177243185.0,,R,Fox Searchlight Pictures,1190096.0,"Comedy,Drama",2
276,tt1648179,73100172.0,,PG,Sony Pictures Entertainment (SPE),11816596.0,"Action,Comedy,Sport",2
277,tt1568911,177584879.0,66000000.0,PG-13,Walt Disney Studios Motion Pictures,7515402.0,"Action,Adventure,Drama,History,War",2
278,tt1234719,50950296.0,65000000.0,PG-13,FilmDistrict,14276668.0,"Action,Drama",2
279,tt0120915,1027082707.0,115000000.0,PG,Twentieth Century Fox,64820970.0,"Action,Adventure,Fantasy,Sci-Fi",2
280,tt1855325,240159255.0,65000000.0,R,Screen Gems,21052227.0,"Action,Horror,Sci-Fi,Thriller",2
281,tt1259521,70055998.0,,R,Lionsgate,14743614.0,"Horror,Mystery,Thriller",2
282,tt1586265,84384002.0,40000000.0,PG-13,Lionsgate,10547068.0,"Comedy,Drama,Romance",2
283,tt0266543,940352645.0,94000000.0,,Walt Disney Studios Motion Pictures,70251710.0,"Adventure,Animation,Comedy,Family",2
284,tt1855199,55078146.0,7000000.0,R,Open Road Films (II),13152683.0,"Action,Crime,Drama,Thriller",2
285,tt1655442,133432856.0,15000000.0,PG-13,The Weinstein Company,204878.0,"Comedy,Drama,Romance",2
286,tt1758830,88215156.0,35000000.0,R,Universal Pictures,11579175.0,"Comedy,Romance",2
287,tt1389137,120081841.0,,PG,Twentieth Century Fox,9360434.0,"Comedy,Drama,Family",2
288,tt1336608,59418613.0,75000000.0,PG-13,Warner Bros.,14437269.0,"Comedy,Drama,Musical,Romance",2
289,tt1611224,116471580.0,69000000.0,R,Twentieth Century Fox,16306974.0,"Action,Fantasy,Horror",2
290,tt1212450,55404207.0,,R,The Weinstein Company,10001982.0,"Biography,Crime,Drama",2
291,tt1232200,57719093.0,70000000.0,R,Sony Pictures Entertainment (SPE),13453714.0,Comedy,2
292,tt2083383,48963137.0,,PG-13,Warner Bros.,12162040.0,"Drama,Sport",2
293,tt1298649,68267862.0,68000000.0,R,Twentieth Century Fox,12750297.0,"Comedy,Sci-Fi",2
294,tt1800741,140470746.0,33000000.0,PG-13,Lionsgate,11731708.0,"Drama,Music,Romance",2
295,tt1885265,35579177.0,,PG-13,Lionsgate,15583924.0,"Comedy,Drama,Romance",2
296,tt1142977,81493846.0,39000000.0,PG,Walt Disney Studios Motion Pictures,11412213.0,"Animation,Comedy,Drama,Family,Horror,Sci-Fi,Thriller",2
297,tt1047540,119772232.0,25000000.0,PG,Twentieth Century Fox,14554053.0,"Comedy,Family",2
298,tt0983193,373993951.0,,PG,Paramount Pictures,9720993.0,"Action,Adventure,Animation,Family,Mystery",2
299,tt2247692,33449086.0,,PG,Rocky Mountain Pictures,31610.0,Documentary,2
300,tt1582507,44287131.0,10000000.0,PG-13,Relativity Media,12287234.0,"Drama,Horror,Thriller",2
301,tt0477302,55247881.0,,PG-13,Warner Bros.,72348.0,"Adventure,Drama,Mystery",2
302,tt1430626,123054041.0,55000000.0,PG,Sony Pictures Entertainment (SPE),11137734.0,"Adventure,Animation,Comedy,Family,Fantasy",2
303,tt1710396,31158113.0,,PG-13,Warner Bros.,11225190.0,"Comedy,Drama,Music",2
304,tt1007029,115890699.0,,PG-13,The Weinstein Company,220409.0,"Biography,Drama",2
305,tt1222815,34823764.0,,G,Walt Disney Studios Motion Pictures,10673748.0,"Documentary,Family",2
306,tt1195478,54169363.0,30000000.0,R,Universal Pictures,10610060.0,"Comedy,Romance",2
307,tt1045658,236412453.0,21000000.0,R,The Weinstein Company,443003.0,"Comedy,Drama,Romance",2
308,tt1371111,130516424.0,,R,Warner Bros.,9612247.0,"Action,Drama,Mystery,Sci-Fi",2
309,tt1598828,38084162.0,40000000.0,PG-13,Lionsgate,11515790.0,"Action,Comedy,Crime,Thriller",2
310,tt1712170,34618867.0,35000000.0,PG-13,Lionsgate,11396768.0,"Action,Crime,Mystery,Thriller",2
311,tt2215719,32726956.0,12000000.0,PG,Paramount Pictures,7138266.0,"Documentary,Music",2
312,tt0970179,185770310.0,,PG,Paramount Pictures,11364505.0,"Adventure,Drama,Family,Fantasy,Mystery",2
313,tt1876451,24637800.0,14000000.0,PG-13,TriStar Pictures,11643342.0,"Drama,Music",2
314,tt1694020,41863726.0,40000000.0,PG-13,Paramount Pictures,5290629.0,"Comedy,Drama",2
315,tt1340800,81515369.0,,R,Focus Features,310562.0,"Drama,Mystery,Thriller",2
316,tt1547234,31083599.0,35000000.0,PG-13,Sony Pictures Entertainment (SPE),6030164.0,"Action,Crime,Thriller",2
317,tt1430615,24740061.0,40000000.0,PG,Universal Pictures,7760205.0,"Biography,Drama,Family,Romance",2
318,tt0198781,579707738.0,115000000.0,G,Walt Disney Studios Motion Pictures,62577067.0,"Adventure,Animation,Comedy,Family,Fantasy",2
319,tt1568921,149411550.0,,,Walt Disney Studios Motion Pictures,6446395.0,"Adventure,Animation,Drama,Family,Fantasy",2
320,tt1506999,34513760.0,23000000.0,R,Relativity Media,8425370.0,"Action,Drama,Thriller",2
321,tt1568338,47636031.0,42000000.0,PG-13,Lionsgate,8001932.0,"Action,Crime,Thriller",2
322,tt0763831,22044277.0,40000000.0,PG-13,DreamWorks,6176280.0,"Comedy,Drama",2
323,tt1991245,38390020.0,,R,Warner Bros.,7955307.0,"Horror,Mystery,Thriller",2
324,tt0938330,55362705.0,20000000.0,R,Open Road Films (II),8023036.0,"Horror,Mystery,Thriller",2
325,tt1655460,23812816.0,,R,Universal Pictures,6526650.0,"Comedy,Romance",2
326,tt1659337,33384127.0,,PG-13,Lionsgate,228359.0,"Drama,Romance",2
327,tt1656190,41564670.0,,R,Lionsgate,7892539.0,"Action,Crime,Thriller",2
328,tt1859650,73244881.0,,R,Sony Pictures Classics,361359.0,"Comedy,Music,Romance",2
329,tt1486192,29699345.0,26000000.0,R,Relativity Media,7289642.0,"Crime,Mystery,Thriller",2
330,tt1560747,28258060.0,,R,The Weinstein Company,736311.0,Drama,2
331,tt1258972,20546518.0,15000000.0,R,Universal Pictures,7910980.0,Action,2
332,tt1931533,32226382.0,15000000.0,R,CBS Films,4174915.0,"Comedy,Crime",2
333,tt1764234,37930465.0,15000000.0,R,The Weinstein Company,6812900.0,"Crime,Drama,Thriller",2
334,tt1592525,32948113.0,20000000.0,PG-13,FilmDistrict,6231836.0,"Action,Sci-Fi,Thriller",2
335,tt2097307,16816647.0,2000000.0,R,Open Road Films (II),4526222.0,"Action,Adventure,Comedy",2
336,tt1343727,41037742.0,50000000.0,R,Lionsgate,6278491.0,"Action,Crime,Sci-Fi",2
337,tt1767382,16527747.0,,R,Open Road Films (II),6661234.0,"Drama,Horror,Mystery,Thriller",2
338,tt1540128,30962335.0,,PG-13,FilmDistrict,5750288.0,"Comedy,Romance,Sport",2
339,tt1716777,12558931.0,16000000.0,PG-13,Walt Disney Studios Motion Pictures,4255423.0,"Comedy,Drama",2
340,tt1838544,19767535.0,,PG-13,Lionsgate,4770360.0,"Action,Adventure,Mystery,Thriller",2
341,tt1840417,15950164.0,6000000.0,PG-13,CBS Films,4750894.0,"Drama,Mystery,Romance,Thriller",2
342,tt2125435,21107746.0,,PG-13,Fox Searchlight Pictures,169702.0,"Adventure,Drama,Fantasy",2
343,tt1781769,68929150.0,,R,Focus Features,320690.0,"Drama,Romance",2
344,tt2073128,23695388.0,,G,Warner Bros.,270228.0,"Documentary,Short",2
345,tt1598822,142044638.0,56000000.0,PG-13,Warner Bros.,13019180.0,"Comedy,Romance",2
346,tt1675434,426588510.0,,R,The Weinstein Company,103507.0,"Biography,Comedy,Drama",2
347,tt1093357,64626786.0,30000000.0,PG-13,Summit Entertainment,2993519.0,"Action,Adventure,Horror,Sci-Fi,Thriller",2
348,tt1663143,11417362.0,14000000.0,PG-13,Paramount Pictures,4101017.0,"Adventure,Comedy",2
349,tt1704573,10173061.0,,PG-13,Millennium Entertainment,85805.0,"Biography,Comedy,Crime,Drama",2
350,tt1441952,34564651.0,,PG-13,CBS Films,225894.0,"Comedy,Drama,Romance",2
351,tt1792647,34153101.0,,PG,Paramount Pictures,2162993.0,Fantasy,2
352,tt1764183,35485056.0,,R,Roadside Attractions,2002165.0,"Drama,Thriller",2
353,tt1720616,13041254.0,,R,Roadside Attractions,2019083.0,"Comedy,Drama,Romance",2
354,tt1307068,11681781.0,10000000.0,R,Focus Features,3822803.0,"Adventure,Comedy,Drama,Romance,Sci-Fi",2
355,tt1832382,22926076.0,,PG-13,Sony Pictures Classics,59481.0,Drama,2
356,tt1748227,9929706.0,,R,LD Entertainment,3104269.0,"Horror,Thriller",2
357,tt1204342,165184237.0,45000000.0,PG,Walt Disney Studios Motion Pictures,29239026.0,"Adventure,Comedy,Family,Musical",2
358,tt1680059,41644475.0,,,Warner Bros.,871478.0,"Adventure,Documentary,Short",2
359,tt1324999,712205856.0,110000000.0,PG-13,Summit Entertainment,138122261.0,"Adventure,Drama,Fantasy,Romance,Thriller",2
360,tt1655420,35057696.0,,R,The Weinstein Company,1750507.0,"Biography,Drama",2
361,tt1629757,7942116.0,20000000.0,PG,Twentieth Century Fox,2268274.0,"Biography,Drama,Sport",2
362,tt1702425,8446952.0,,R,Lionsgate,2287239.0,"Comedy,Western",2
363,tt1566501,10173682.0,,R,Arc Entertainment,1885608.0,"Drama,History,War,Western",2
364,tt1866249,10656155.0,,R,Fox Searchlight Pictures,113467.0,"Biography,Comedy,Drama,Romance",2
365,tt1870529,5378228.0,,PG,Twentieth Century Fox,2603370.0,Drama,2
366,tt1433813,74996938.0,,,Warner Bros.,413477.0,Documentary,2
367,tt1720182,5396618.0,,PG-13,Five & Two Pictures,102096.0,Drama,2
368,tt0975645,27039669.0,,PG-13,Fox Searchlight Pictures,287715.0,"Biography,Drama,Romance",2
369,tt1625346,22939027.0,12000000.0,R,Paramount Pictures,310263.0,"Comedy,Drama",2
370,tt1433822,11350665.0,17000000.0,PG-13,Warner Bros.,2841488.0,"Horror,Thriller",2
371,tt1366344,34942188.0,25000000.0,R,Twentieth Century Fox,9851435.0,Comedy,2
372,tt1571222,30519436.0,,R,Sony Pictures Classics,167953.0,"Biography,Drama,Romance,Thriller",2
373,tt1588334,4704757.0,,R,Paramount Vantage,855709.0,"Comedy,Drama",2
374,tt1456635,6985158.0,,R,Magnolia Pictures,1232860.0,"Comedy,Drama,Sport",2
375,tt1899353,9148519.0,,R,Sony Pictures Classics,213785.0,"Action,Thriller",2
376,tt1862079,4424699.0,,R,FilmDistrict,97762.0,"Comedy,Drama,Romance",2
377,tt0448694,554987477.0,130000000.0,PG,DreamWorks,34077439.0,"Adventure,Animation,Comedy,Family,Fantasy",2
378,tt1682181,4411649.0,,PG-13,The Weinstein Company,116472.0,Documentary,2
379,tt1777610,10813862.0,,,National Geographic Entertainment,,Documentary,2
380,tt1366365,16863583.0,,PG-13,Lionsgate,1831588.0,"Action,Thriller",2
381,tt1815852,4174269.0,,PG-13,Arc Entertainment,1183701.0,"Action,Comedy,Documentary",2
382,tt1985017,3336053.0,,PG-13,Atlas Distribution Company,1751572.0,"Drama,Mystery,Sci-Fi",2
383,tt2359137,3329674.0,,PG,Rocky Mountain Pictures,1708000.0,"Drama,War",2
384,tt1440266,18705853.0,,PG,IFC Films,68012.0,"Documentary,Music",2
385,tt1402488,159197038.0,,PG,Warner Bros.,21237068.0,"Adventure,Animation,Comedy,Family,Music,Musical,Romance",2
386,tt1990314,4806423.0,,PG-13,The Samuel Goldwyn Company,35539.0,"Comedy,Crime,Drama,Sci-Fi",2
387,tt0082971,389925971.0,18000000.0,PG,Paramount Pictures,8305823.0,"Action,Adventure",2
388,tt1405365,3640975.0,,R,Sony Pictures Classics,107785.0,"Comedy,Drama,Romance",2
389,tt2176013,6797958.0,,,Yash Raj Films,1283585.0,"Drama,Romance",2
390,tt1602098,7532259.0,,R,Roadside Attractions,696088.0,"Drama,Romance",2
391,tt2125608,9216552.0,,PG-13,Sony Pictures Classics,27459.0,"Biography,Documentary,Music",2
392,tt1787988,5277766.0,,,Reliance Big Pictures,1638706.0,"Crime,Drama,Mystery,Thriller",2
393,tt2082197,4490134.0,,,UTV Motion Pictures,1061713.0,"Comedy,Drama,Romance",2
394,tt0045152,1865056.0,,G,Metro-Goldwyn-Mayer (MGM),,"Comedy,Musical,Romance",2
395,tt0770802,4426444.0,,PG-13,Oscilloscope,76222.0,"Documentary,Music",2
396,tt1817676,4709246.0,,PG-13,Lionsgate,1384078.0,"Comedy,Drama",2
397,tt1772925,2692864.0,,PG,Magnolia Pictures,42035.0,Documentary,2
398,tt1839492,9368803.0,,R,Fox Searchlight Pictures,140822.0,"Comedy,Drama,Fantasy,Romance",2
399,tt0810913,149673788.0,79000000.0,PG,Sony Pictures Entertainment (SPE),25003575.0,Comedy,2
400,tt1300854,1214811252.0,200000000.0,PG-13,Walt Disney Studios Motion Pictures,174144585.0,"Action,Adventure,Sci-Fi",3
401,tt1951264,865011746.0,130000000.0,PG-13,Lionsgate,158074286.0,"Action,Drama,Mystery,Sci-Fi,Thriller",3
402,tt1690953,970766005.0,76000000.0,PG,Universal Pictures,83517315.0,"Adventure,Animation,Comedy,Crime,Family,Sci-Fi",3
403,tt0770828,668045518.0,225000000.0,PG-13,Warner Bros.,116619362.0,"Action,Adventure,Sci-Fi",3
404,tt1453405,743559645.0,,G,Walt Disney Studios Motion Pictures,82429469.0,"Adventure,Animation,Comedy,Family,Fantasy",3
405,tt2294629,1281508100.0,150000000.0,PG,Walt Disney Studios Motion Pictures,243390.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical",3
406,tt1454468,723192705.0,100000000.0,PG-13,Warner Bros.,55785112.0,"Action,Drama,Sci-Fi,Thriller",3
407,tt1905041,788680968.0,160000000.0,PG-13,Universal Pictures,97375245.0,"Action,Adventure,Thriller",3
408,tt1623205,493311825.0,215000000.0,PG,Walt Disney Studios Motion Pictures,79110453.0,"Adventure,Family,Fantasy",3
409,tt1408101,467365246.0,190000000.0,PG-13,Paramount Pictures,70165559.0,"Action,Adventure,Sci-Fi",3
410,tt1981115,644783140.0,170000000.0,PG-13,Walt Disney Studios Motion Pictures,85737841.0,"Action,Adventure,Fantasy",3
411,tt0816711,540455876.0,190000000.0,PG-13,Paramount Pictures,66411834.0,"Action,Adventure,Horror,Sci-Fi",3
412,tt1170358,959007513.0,,PG-13,Warner Bros.,73645197.0,"Adventure,Fantasy",3
413,tt0481499,587235983.0,135000000.0,PG,Twentieth Century Fox,43639736.0,"Adventure,Animation,Comedy,Family,Fantasy",3
414,tt2404463,229930771.0,43000000.0,R,Twentieth Century Fox,39115043.0,"Action,Comedy,Crime",3
415,tt1723121,269994119.0,37000000.0,R,Warner Bros.,26419396.0,"Comedy,Crime",3
416,tt1343092,353642274.0,105000000.0,PG-13,Warner Bros.,50085185.0,"Drama,Romance",3
417,tt1457767,320290989.0,20000000.0,R,Warner Bros.,41855326.0,"Horror,Mystery,Thriller",3
418,tt2024432,173965010.0,35000000.0,R,Universal Pictures,34551025.0,"Comedy,Crime,Drama",3
419,tt2191701,246984278.0,80000000.0,PG-13,Sony Pictures Entertainment (SPE),41508572.0,Comedy,3
420,tt1430132,414828246.0,120000000.0,PG-13,Twentieth Century Fox,53113752.0,"Action,Sci-Fi",3
421,tt1583421,375740705.0,130000000.0,PG-13,Paramount Pictures,40501814.0,"Action,Adventure,Sci-Fi,Thriller",3
422,tt1670345,351723989.0,75000000.0,PG-13,Lionsgate,29350389.0,"Crime,Mystery,Thriller",3
423,tt1985966,274325949.0,78000000.0,PG,Sony Pictures Entertainment (SPE),34017930.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Sci-Fi",3
424,tt1327773,177313795.0,30000000.0,PG-13,The Weinstein Company,24637312.0,"Biography,Drama",3
425,tt1951261,362000072.0,103000000.0,R,Warner Bros.,41671198.0,"Comedy,Crime",3
426,tt0848537,268426634.0,100000000.0,PG,Twentieth Century Fox,33531068.0,"Action,Adventure,Animation,Family,Fantasy,Mystery",3
427,tt1535109,218791811.0,55000000.0,PG-13,Sony Pictures Entertainment (SPE),25718314.0,"Adventure,Biography,Crime,Drama,Thriller",3
428,tt1045658,236412453.0,21000000.0,R,The Weinstein Company,443003.0,"Comedy,Drama,Romance",3
429,tt1663662,411002906.0,190000000.0,PG-13,Warner Bros.,37285325.0,"Action,Adventure,Sci-Fi",3
430,tt1245492,126041322.0,32000000.0,R,Sony Pictures Entertainment (SPE),20719162.0,Comedy,3
431,tt3063516,151826547.0,15000000.0,R,Paramount Pictures,32055177.0,Comedy,3
432,tt2302755,170270201.0,70000000.0,R,FilmDistrict,30373794.0,"Action,Thriller",3
433,tt0453562,97470701.0,40000000.0,PG-13,Warner Bros.,27487144.0,"Biography,Drama,Sport",3
434,tt1790885,132820716.0,40000000.0,R,Sony Pictures Entertainment (SPE),417150.0,"Drama,History,Thriller,War",3
435,tt1853728,426074373.0,100000000.0,R,The Weinstein Company,30122888.0,"Drama,Western",3
436,tt1535108,286140700.0,115000000.0,R,TriStar Pictures,29807393.0,"Action,Drama,Sci-Fi",3
437,tt1229340,173649931.0,50000000.0,PG-13,Paramount Pictures,26232425.0,Comedy,3
438,tt1691917,239258712.0,50000000.0,PG,Walt Disney Studios Motion Pictures,22232291.0,"Adventure,Animation,Comedy,Family,Sport",3
439,tt1210819,260502115.0,215000000.0,PG-13,Walt Disney Studios Motion Pictures,29210849.0,"Action,Adventure,Western",3
440,tt1483013,286168572.0,120000000.0,PG-13,Universal Pictures,37054485.0,"Action,Adventure,Sci-Fi",3
441,tt2226417,161919318.0,5000000.0,PG-13,FilmDistrict,40272103.0,"Horror,Mystery,Thriller",3
442,tt1860353,282570682.0,135000000.0,PG,Twentieth Century Fox,21312625.0,"Adventure,Animation,Comedy,Family,Sport",3
443,tt1707386,442299309.0,61000000.0,PG-13,Universal Pictures,27281735.0,"Drama,Musical,Romance",3
444,tt1272878,131940411.0,61000000.0,R,Universal Pictures,27059130.0,"Action,Comedy,Crime,Thriller",3
445,tt0903624,1017003568.0,,PG-13,Warner Bros.,84617303.0,"Adventure,Fantasy",3
446,tt2334879,205366737.0,150000000.0,PG-13,Sony Pictures Entertainment (SPE),24852258.0,"Action,Drama,Thriller",3
447,tt2023587,146428180.0,15000000.0,PG-13,Universal Pictures,28402310.0,"Fantasy,Horror,Thriller",3
448,tt1702439,97594140.0,28000000.0,PG-13,Relativity Media,21401594.0,"Drama,Romance,Thriller",3
449,tt2017020,347545360.0,105000000.0,PG,Sony Pictures Entertainment (SPE),17548389.0,"Adventure,Animation,Comedy,Family,Fantasy",3
450,tt2083355,72835710.0,17000000.0,R,Universal Pictures,30107555.0,"Comedy,Drama",3
451,tt1854564,199850315.0,90000000.0,PG,Twentieth Century Fox,14401054.0,"Adventure,Family,Fantasy",3
452,tt1800241,251171807.0,40000000.0,R,Sony Pictures Entertainment (SPE),740455.0,"Crime,Drama",3
453,tt1606378,304654182.0,92000000.0,R,Twentieth Century Fox,24834845.0,"Action,Thriller",3
454,tt1588173,116980662.0,35000000.0,PG-13,Lionsgate,20353967.0,"Comedy,Horror,Romance",3
455,tt1351685,197687603.0,195000000.0,PG-13,Warner Bros.,27202226.0,"Action,Adventure,Fantasy,Thriller",3
456,tt2184339,89328627.0,3000000.0,R,Universal Pictures,34058360.0,"Horror,Sci-Fi,Thriller",3
457,tt1204975,134409025.0,28000000.0,PG-13,CBS Films,16334566.0,"Comedy,Drama",3
